CustomerID,Name,Email,Phone,City,Country,CustomerType,SalesmanID,JoiningDateTime,ContactDept,CompanyName,Source,SalesmanName
COM0313,Ahmed Hussain,blueskyllc879@biz.ae,9.72E+11,Ajman,UAE,Commercial,S007,07/06/2024 0:00,Admin,Blue Sky LLC,SalesTeam,Bilal
COM0314,Noura Rahman,primeindustries81@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S011,30/09/2024 0:00,IT,Prime Industries,SalesTeam,Khalid
COM0315,Hala Nasser,emiratesllc842@biz.ae,9.72E+11,Dubai,UAE,Commercial,S004,26/10/2023 0:00,Purchasing,Emirates LLC,SalesTeam,Rohit
COM0316,Rania Nasser,primeindustries709@corp.ae,9.72E+11,Ajman,UAE,Commercial,S022,26/07/2023 0:00,Operations,Prime Industries,SalesTeam,Lina
COM0317,Rashid Nasser,primellc375@biz.ae,9.72E+11,Ajman,UAE,Commercial,S018,08/01/2023 0:00,IT,Prime LLC,SalesTeam,Noor
COM0318,Fatima Mohamed,globaltrading291@corp.ae,9.72E+11,Sharjah,UAE,Commercial,S013,06/01/2024 0:00,Procurement,Global Trading,SalesTeam,Rami
COM0319,Sara Mohamed,blueskyfzco47@biz.ae,9.72E+11,Ajman,UAE,Commercial,S010,01/07/2025 0:00,Procurement,Blue Sky FZCO,SalesTeam,Sara
COM0320,Hassan Nasser,rapidindustries206@company.ae,9.72E+11,Dubai,UAE,Commercial,S021,13/12/2025 0:00,Finance,Rapid Industries,SalesTeam,Farid
COM0321,Sara Saeed,primetrading770@biz.ae,9.72E+11,Fujairah,UAE,Commercial,S002,03/08/2024 0:00,Supply Chain,Prime Trading,SalesTeam,Sameer
COM0322,Yusuf Hashmi,emiratestrading886@company.ae,9.72E+11,Dubai,UAE,Commercial,S002,23/04/2023 0:00,Purchasing,Emirates Trading,SalesTeam,Sameer
COM0323,Hassan Nasser,globaltrading308@biz.ae,9.72E+11,RAK,UAE,Commercial,S022,03/07/2023 0:00,Procurement,Global Trading,SalesTeam,Lina
COM0324,Rashid Mohamed,globalgroup590@company.ae,9.72E+11,Sharjah,UAE,Commercial,S015,25/12/2025 0:00,IT,Global Group,SalesTeam,Zaid
COM0325,Omar Saeed,metrollc665@company.ae,9.72E+11,Dubai,UAE,Commercial,S012,08/03/2023 0:00,Procurement,Metro LLC,SalesTeam,Aisha
COM0326,Hassan Hashmi,futureindustries756@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S013,17/01/2025 0:00,Purchasing,Future Industries,SalesTeam,Rami
COM0327,Hala Fardan,blueskyindustries730@corp.ae,9.72E+11,Sharjah,UAE,Commercial,S010,08/04/2024 0:00,Admin,Blue Sky Industries,SalesTeam,Sara
COM0328,Rashid Fardan,rapidllc203@company.ae,9.72E+11,Fujairah,UAE,Commercial,S007,05/04/2023 0:00,Purchasing,Rapid LLC,SalesTeam,Bilal
COM0329,Sara Hashmi,blueskyindustries450@company.ae,9.72E+11,Dubai,UAE,Commercial,S018,22/04/2023 0:00,Procurement,Blue Sky Industries,SalesTeam,Noor
COM0330,Hassan Ali,stargroup860@corp.ae,9.72E+11,Dubai,UAE,Commercial,S015,23/08/2024 0:00,Operations,Star Group,SalesTeam,Zaid
COM0331,Sara Rahman,globaltrading906@company.ae,9.72E+11,RAK,UAE,Commercial,S002,26/09/2023 0:00,Purchasing,Global Trading,SalesTeam,Sameer
COM0332,Sara Hussain,emiratesgroup281@company.ae,9.72E+11,Fujairah,UAE,Commercial,S015,14/01/2025 0:00,Procurement,Emirates Group,SalesTeam,Zaid
COM0333,Omar Khan,rapidtrading819@corp.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S023,06/06/2024 0:00,Admin,Rapid Trading,SalesTeam,Saif
COM0334,Hassan Khan,rapidgroup735@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S016,08/11/2025 0:00,Operations,Rapid Group,SalesTeam,Leila
COM0335,Ahmed Saeed,starindustries369@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S019,28/06/2023 0:00,Supply Chain,Star Industries,SalesTeam,Tariq
COM0336,Rashid Saeed,eliteindustries230@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S002,26/07/2024 0:00,Operations,Elite Industries,SalesTeam,Sameer
COM0337,Noura Nasser,blueskygroup604@biz.ae,9.72E+11,Ajman,UAE,Commercial,S020,24/07/2025 0:00,Finance,Blue Sky Group,SalesTeam,Hana
COM0338,Omar Rahman,globalgroup628@company.ae,9.72E+11,Fujairah,UAE,Commercial,S013,18/03/2024 0:00,Supply Chain,Global Group,SalesTeam,Rami
COM0339,Yusuf Ali,eliteindustries789@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S020,29/02/2024 0:00,Finance,Elite Industries,SalesTeam,Hana
COM0340,Hala Rahman,futuretrading286@company.ae,9.72E+11,RAK,UAE,Commercial,S012,18/04/2023 0:00,Finance,Future Trading,SalesTeam,Aisha
COM0341,Rania Saeed,starllc363@company.ae,9.72E+11,RAK,UAE,Commercial,S007,28/09/2023 0:00,Procurement,Star LLC,SalesTeam,Bilal
COM0342,Noura Khan,metrogroup730@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S009,18/04/2025 0:00,Operations,Metro Group,SalesTeam,Omar
COM0343,Omar Saeed,futurellc238@company.ae,9.72E+11,Dubai,UAE,Commercial,S019,21/05/2025 0:00,Procurement,Future LLC,SalesTeam,Tariq
COM0344,Hassan Mohamed,blueskytrading685@biz.ae,9.72E+11,Ajman,UAE,Commercial,S013,01/05/2024 0:00,Supply Chain,Blue Sky Trading,SalesTeam,Rami
COM0345,Sara Ali,globaltrading997@biz.ae,9.72E+11,Ajman,UAE,Commercial,S015,27/12/2024 0:00,Operations,Global Trading,SalesTeam,Zaid
COM0346,Hassan Rahman,royaltrading403@biz.ae,9.72E+11,Dubai,UAE,Commercial,S011,25/02/2025 0:00,Finance,Royal Trading,SalesTeam,Khalid
COM0347,Rania Khan,blueskytrading216@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S006,20/04/2025 0:00,Purchasing,Blue Sky Trading,SalesTeam,Noura
COM0348,Noura Khan,blueskygroup529@company.ae,9.72E+11,RAK,UAE,Commercial,S003,11/08/2024 0:00,Finance,Blue Sky Group,SalesTeam,Fatima
COM0349,Hala Fardan,emiratestrading63@company.ae,9.72E+11,UAQ,UAE,Commercial,S004,28/06/2025 0:00,Supply Chain,Emirates Trading,SalesTeam,Rohit
COM0350,Rashid Ali,futurefzco93@corp.ae,9.72E+11,Sharjah,UAE,Commercial,S014,17/07/2025 0:00,Admin,Future FZCO,SalesTeam,Yasmin
COM0351,Noura Nasser,blueskyindustries666@corp.ae,9.72E+11,Ajman,UAE,Commercial,S007,24/05/2025 0:00,IT,Blue Sky Industries,SalesTeam,Bilal
COM0352,Sara Fardan,emiratesllc784@company.ae,9.72E+11,Fujairah,UAE,Commercial,S010,10/11/2023 0:00,Procurement,Emirates LLC,SalesTeam,Sara
COM0353,Noura Rahman,globalfzco626@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S016,24/05/2025 0:00,Procurement,Global FZCO,SalesTeam,Leila
COM0354,Hassan Hussain,futurefzco348@company.ae,9.72E+11,Ajman,UAE,Commercial,S005,15/10/2024 0:00,Purchasing,Future FZCO,SalesTeam,Jasim
COM0355,Rania Saeed,primeindustries185@corp.ae,9.72E+11,Dubai,UAE,Commercial,S003,05/11/2024 0:00,Admin,Prime Industries,SalesTeam,Fatima
COM0356,Ahmed Mohamed,rapidtrading924@biz.ae,9.72E+11,Dubai,UAE,Commercial,S001,23/11/2025 0:00,Admin,Rapid Trading,SalesTeam,Arun
COM0357,Fatima Ali,elitellc387@biz.ae,9.72E+11,UAQ,UAE,Commercial,S022,18/04/2023 0:00,Finance,Elite LLC,SalesTeam,Lina
COM0358,Rania Hashmi,emiratesindustries502@corp.ae,9.72E+11,Ajman,UAE,Commercial,S001,25/09/2025 0:00,Admin,Emirates Industries,SalesTeam,Arun
COM0359,Yusuf Nasser,startrading627@corp.ae,9.72E+11,Ajman,UAE,Commercial,S018,26/11/2023 0:00,IT,Star Trading,SalesTeam,Noor
COM0360,Rashid Rahman,globalgroup711@company.ae,9.72E+11,Fujairah,UAE,Commercial,S006,07/11/2024 0:00,Procurement,Global Group,SalesTeam,Noura
COM0361,Rania Saeed,metrotrading433@company.ae,9.72E+11,RAK,UAE,Commercial,S024,16/03/2025 0:00,Supply Chain,Metro Trading,SalesTeam,Dina
COM0362,Sara Nasser,primefzco22@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S019,10/10/2025 0:00,Operations,Prime FZCO,SalesTeam,Tariq
COM0363,Hassan Mohamed,primeindustries827@corp.ae,9.72E+11,Ajman,UAE,Commercial,S023,06/04/2025 0:00,Finance,Prime Industries,SalesTeam,Saif
COM0364,Omar Saeed,blueskyllc208@company.ae,9.72E+11,UAQ,UAE,Commercial,S012,28/08/2025 0:00,Admin,Blue Sky LLC,SalesTeam,Aisha
COM0365,Sara Khan,futuretrading248@company.ae,9.72E+11,Fujairah,UAE,Commercial,S002,08/03/2024 0:00,IT,Future Trading,SalesTeam,Sameer
COM0366,Fatima Mohamed,emiratestrading276@company.ae,9.72E+11,UAQ,UAE,Commercial,S023,05/04/2025 0:00,Procurement,Emirates Trading,SalesTeam,Saif
COM0367,Sara Fardan,elitetrading956@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S014,08/01/2024 0:00,Supply Chain,Elite Trading,SalesTeam,Yasmin
COM0368,Ahmed Mohamed,emiratestrading984@corp.ae,9.72E+11,Sharjah,UAE,Commercial,S012,30/12/2023 0:00,Supply Chain,Emirates Trading,SalesTeam,Aisha
COM0369,Hassan Nasser,metrollc23@company.ae,9.72E+11,RAK,UAE,Commercial,S015,01/04/2024 0:00,Supply Chain,Metro LLC,SalesTeam,Zaid
COM0370,Noura Rahman,rapidindustries345@biz.ae,9.72E+11,Dubai,UAE,Commercial,S012,11/02/2024 0:00,Supply Chain,Rapid Industries,SalesTeam,Aisha
COM0371,Sara Khan,metrotrading833@biz.ae,9.72E+11,UAQ,UAE,Commercial,S007,20/07/2023 0:00,Admin,Metro Trading,SalesTeam,Bilal
COM0372,Fatima Fardan,globalindustries348@biz.ae,9.72E+11,RAK,UAE,Commercial,S009,09/12/2023 0:00,Admin,Global Industries,SalesTeam,Omar
COM0373,Ahmed Hashmi,royaltrading840@company.ae,9.72E+11,UAQ,UAE,Commercial,S001,12/04/2024 0:00,Procurement,Royal Trading,SalesTeam,Arun
COM0374,Fatima Hussain,royalgroup120@company.ae,9.72E+11,Fujairah,UAE,Commercial,S019,14/06/2025 0:00,Operations,Royal Group,SalesTeam,Tariq
COM0375,Rania Mohamed,globalindustries147@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S018,17/02/2025 0:00,Purchasing,Global Industries,SalesTeam,Noor
COM0376,Noura Khan,emiratestrading836@corp.ae,9.72E+11,UAQ,UAE,Commercial,S017,27/01/2024 0:00,Operations,Emirates Trading,SalesTeam,Imran
COM0377,Rania Nasser,elitetrading951@biz.ae,9.72E+11,Fujairah,UAE,Commercial,S023,11/11/2023 0:00,Admin,Elite Trading,SalesTeam,Saif
COM0378,Rashid Hussain,primegroup879@company.ae,9.72E+11,Dubai,UAE,Commercial,S011,10/03/2025 0:00,Procurement,Prime Group,SalesTeam,Khalid
COM0379,Rania Rahman,globalllc720@corp.ae,9.72E+11,Dubai,UAE,Commercial,S018,23/09/2023 0:00,Supply Chain,Global LLC,SalesTeam,Noor
COM0380,Sara Ali,metrotrading717@biz.ae,9.72E+11,UAQ,UAE,Commercial,S008,01/04/2023 0:00,Operations,Metro Trading,SalesTeam,Haya
COM0381,Sara Ali,elitetrading148@biz.ae,9.72E+11,RAK,UAE,Commercial,S014,04/04/2024 0:00,Procurement,Elite Trading,SalesTeam,Yasmin
COM0382,Rashid Nasser,metrollc909@corp.ae,9.72E+11,Ajman,UAE,Commercial,S017,17/10/2023 0:00,Admin,Metro LLC,SalesTeam,Imran
COM0383,Rania Ali,royalllc914@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S009,09/02/2025 0:00,IT,Royal LLC,SalesTeam,Omar
COM0384,Fatima Saeed,starindustries824@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S003,12/10/2024 0:00,Finance,Star Industries,SalesTeam,Fatima
COM0385,Hassan Hussain,metrollc446@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S020,08/12/2025 0:00,Finance,Metro LLC,SalesTeam,Hana
COM0386,Yusuf Khan,globalllc473@company.ae,9.72E+11,Dubai,UAE,Commercial,S006,26/02/2024 0:00,Admin,Global LLC,SalesTeam,Noura
COM0387,Rashid Hashmi,elitetrading954@corp.ae,9.72E+11,Dubai,UAE,Commercial,S014,12/03/2025 0:00,Procurement,Elite Trading,SalesTeam,Yasmin
COM0388,Ahmed Saeed,elitellc501@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S023,30/12/2023 0:00,Purchasing,Elite LLC,SalesTeam,Saif
COM0389,Omar Nasser,globaltrading508@biz.ae,9.72E+11,Dubai,UAE,Commercial,S002,17/04/2024 0:00,Purchasing,Global Trading,SalesTeam,Sameer
COM0390,Hassan Ali,elitegroup378@corp.ae,9.72E+11,RAK,UAE,Commercial,S005,09/04/2025 0:00,Purchasing,Elite Group,SalesTeam,Jasim
COM0391,Yusuf Hussain,globaltrading715@company.ae,9.72E+11,Sharjah,UAE,Commercial,S006,17/08/2025 0:00,IT,Global Trading,SalesTeam,Noura
COM0392,Rania Saeed,globalindustries220@corp.ae,9.72E+11,Sharjah,UAE,Commercial,S011,13/07/2023 0:00,Purchasing,Global Industries,SalesTeam,Khalid
COM0393,Fatima Saeed,primefzco331@company.ae,9.72E+11,Sharjah,UAE,Commercial,S024,16/03/2024 0:00,Procurement,Prime FZCO,SalesTeam,Dina
COM0394,Hassan Saeed,royaltrading941@biz.ae,9.72E+11,UAQ,UAE,Commercial,S006,08/09/2024 0:00,Supply Chain,Royal Trading,SalesTeam,Noura
COM0395,Fatima Ali,primefzco118@corp.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S009,27/02/2023 0:00,Procurement,Prime FZCO,SalesTeam,Omar
COM0396,Rania Nasser,royalllc461@corp.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S004,27/01/2024 0:00,Purchasing,Royal LLC,SalesTeam,Rohit
COM0397,Noura Saeed,metrogroup788@company.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S022,31/08/2025 0:00,Operations,Metro Group,SalesTeam,Lina
COM0398,Hassan Ali,primefzco33@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S012,11/09/2023 0:00,Supply Chain,Prime FZCO,SalesTeam,Aisha
COM0399,Fatima Hussain,eliteindustries892@company.ae,9.72E+11,RAK,UAE,Commercial,S013,14/03/2024 0:00,Procurement,Elite Industries,SalesTeam,Rami
COM0400,Rania Mohamed,globalfzco149@company.ae,9.72E+11,Ajman,UAE,Commercial,S024,08/09/2024 0:00,IT,Global FZCO,SalesTeam,Dina
COM0401,Rashid Saeed,blueskyllc255@company.ae,9.72E+11,Dubai,UAE,Commercial,S015,25/04/2023 0:00,Admin,Blue Sky LLC,SalesTeam,Zaid
COM0402,Noura Hussain,royalllc892@biz.ae,9.72E+11,Dubai,UAE,Commercial,S016,16/10/2023 0:00,Purchasing,Royal LLC,SalesTeam,Leila
COM0403,Sara Saeed,royaltrading874@biz.ae,9.72E+11,RAK,UAE,Commercial,S013,16/06/2025 0:00,Admin,Royal Trading,SalesTeam,Rami
COM0404,Omar Saeed,rapidllc5@corp.ae,9.72E+11,Ajman,UAE,Commercial,S009,22/11/2024 0:00,Operations,Rapid LLC,SalesTeam,Omar
COM0405,Hala Saeed,primegroup200@biz.ae,9.72E+11,RAK,UAE,Commercial,S013,07/05/2025 0:00,Admin,Prime Group,SalesTeam,Rami
COM0406,Noura Hussain,royalllc895@company.ae,9.72E+11,Fujairah,UAE,Commercial,S008,22/08/2025 0:00,IT,Royal LLC,SalesTeam,Haya
COM0407,Rashid Nasser,emiratesfzco356@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S002,01/12/2025 0:00,Procurement,Emirates FZCO,SalesTeam,Sameer
COM0408,Yusuf Rahman,royalfzco445@company.ae,9.72E+11,Sharjah,UAE,Commercial,S006,04/05/2025 0:00,IT,Royal FZCO,SalesTeam,Noura
COM0409,Rashid Mohamed,blueskygroup31@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S001,28/12/2025 0:00,Operations,Blue Sky Group,SalesTeam,Arun
COM0410,Hala Hussain,globaltrading281@corp.ae,9.72E+11,UAQ,UAE,Commercial,S020,22/03/2023 0:00,Procurement,Global Trading,SalesTeam,Hana
COM0411,Noura Saeed,futurellc682@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S020,12/11/2023 0:00,IT,Future LLC,SalesTeam,Hana
COM0412,Rania Ali,stargroup798@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S011,30/08/2023 0:00,Supply Chain,Star Group,SalesTeam,Khalid
COM0413,Ahmed Ali,rapidtrading373@company.ae,9.72E+11,UAQ,UAE,Commercial,S001,19/07/2025 0:00,Operations,Rapid Trading,SalesTeam,Arun
COM0414,Sara Khan,emiratesllc595@company.ae,9.72E+11,Sharjah,UAE,Commercial,S018,23/08/2025 0:00,Procurement,Emirates LLC,SalesTeam,Noor
COM0415,Hassan Saeed,metrollc793@corp.ae,9.72E+11,RAK,UAE,Commercial,S023,01/11/2024 0:00,Operations,Metro LLC,SalesTeam,Saif
COM0416,Sara Hashmi,blueskygroup756@corp.ae,9.72E+11,Ajman,UAE,Commercial,S023,25/05/2024 0:00,Purchasing,Blue Sky Group,SalesTeam,Saif
COM0417,Noura Mohamed,royalgroup177@company.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S015,03/11/2025 0:00,Finance,Royal Group,SalesTeam,Zaid
COM0418,Omar Rahman,royalfzco135@corp.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S020,29/06/2025 0:00,Supply Chain,Royal FZCO,SalesTeam,Hana
COM0419,Noura Ali,globalfzco116@biz.ae,9.72E+11,Dubai,UAE,Commercial,S019,01/12/2025 0:00,Finance,Global FZCO,SalesTeam,Tariq
COM0420,Fatima Hussain,blueskytrading523@company.ae,9.72E+11,UAQ,UAE,Commercial,S024,28/08/2023 0:00,Operations,Blue Sky Trading,SalesTeam,Dina
COM0421,Rania Fardan,rapidfzco22@company.ae,9.72E+11,Sharjah,UAE,Commercial,S013,04/11/2023 0:00,Supply Chain,Rapid FZCO,SalesTeam,Rami
COM0422,Rashid Mohamed,metroindustries494@corp.ae,9.72E+11,RAK,UAE,Commercial,S011,05/05/2023 0:00,IT,Metro Industries,SalesTeam,Khalid
COM0423,Rania Ali,royalindustries833@company.ae,9.72E+11,Fujairah,UAE,Commercial,S014,20/07/2023 0:00,Supply Chain,Royal Industries,SalesTeam,Yasmin
COM0424,Rashid Hussain,elitegroup248@corp.ae,9.72E+11,UAQ,UAE,Commercial,S014,05/08/2024 0:00,Supply Chain,Elite Group,SalesTeam,Yasmin
COM0425,Hala Khan,elitegroup529@biz.ae,9.72E+11,Fujairah,UAE,Commercial,S003,29/01/2024 0:00,Finance,Elite Group,SalesTeam,Fatima
COM0426,Rania Hashmi,elitefzco134@corp.ae,9.72E+11,UAQ,UAE,Commercial,S021,31/01/2023 0:00,Operations,Elite FZCO,SalesTeam,Farid
COM0427,Noura Mohamed,primellc726@company.ae,9.72E+11,Sharjah,UAE,Commercial,S001,16/06/2023 0:00,Operations,Prime LLC,SalesTeam,Arun
COM0428,Rania Saeed,royalllc624@corp.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S022,06/02/2024 0:00,Procurement,Royal LLC,SalesTeam,Lina
COM0429,Ahmed Ali,emiratesfzco839@company.ae,9.72E+11,RAK,UAE,Commercial,S021,29/05/2024 0:00,Admin,Emirates FZCO,SalesTeam,Farid
COM0430,Sara Hashmi,primefzco37@company.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S006,27/02/2024 0:00,Purchasing,Prime FZCO,SalesTeam,Noura
COM0431,Sara Rahman,starllc132@company.ae,9.72E+11,Dubai,UAE,Commercial,S014,02/05/2025 0:00,Finance,Star LLC,SalesTeam,Yasmin
COM0432,Yusuf Khan,globalindustries875@company.ae,9.72E+11,Sharjah,UAE,Commercial,S014,04/07/2024 0:00,Operations,Global Industries,SalesTeam,Yasmin
COM0433,Sara Fardan,royalindustries950@corp.ae,9.72E+11,RAK,UAE,Commercial,S002,16/07/2024 0:00,Procurement,Royal Industries,SalesTeam,Sameer
COM0434,Rania Ali,emiratesfzco2@biz.ae,9.72E+11,UAQ,UAE,Commercial,S004,20/08/2024 0:00,Purchasing,Emirates FZCO,SalesTeam,Rohit
COM0435,Yusuf Saeed,royalfzco508@company.ae,9.72E+11,Sharjah,UAE,Commercial,S023,10/09/2025 0:00,Supply Chain,Royal FZCO,SalesTeam,Saif
COM0436,Fatima Ali,elitefzco339@company.ae,9.72E+11,Fujairah,UAE,Commercial,S024,26/01/2023 0:00,Finance,Elite FZCO,SalesTeam,Dina
COM0437,Ahmed Mohamed,globaltrading804@biz.ae,9.72E+11,UAQ,UAE,Commercial,S023,23/09/2023 0:00,IT,Global Trading,SalesTeam,Saif
COM0438,Hala Rahman,royaltrading242@company.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S017,15/07/2025 0:00,Finance,Royal Trading,SalesTeam,Imran
COM0439,Ahmed Khan,elitetrading65@corp.ae,9.72E+11,UAQ,UAE,Commercial,S010,01/04/2023 0:00,Admin,Elite Trading,SalesTeam,Sara
COM0440,Sara Mohamed,elitetrading546@company.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S017,16/10/2025 0:00,Procurement,Elite Trading,SalesTeam,Imran
COM0441,Sara Nasser,primefzco384@corp.ae,9.72E+11,RAK,UAE,Commercial,S022,21/12/2023 0:00,Operations,Prime FZCO,SalesTeam,Lina
COM0442,Hassan Nasser,globaltrading409@biz.ae,9.72E+11,Sharjah,UAE,Commercial,S008,28/12/2024 0:00,Operations,Global Trading,SalesTeam,Haya
COM0443,Hala Mohamed,blueskyllc58@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S015,20/04/2024 0:00,IT,Blue Sky LLC,SalesTeam,Zaid
COM0444,Ahmed Ali,futureindustries281@biz.ae,9.72E+11,Fujairah,UAE,Commercial,S015,05/10/2023 0:00,Operations,Future Industries,SalesTeam,Zaid
COM0445,Hassan Ali,royalllc976@corp.ae,9.72E+11,Dubai,UAE,Commercial,S012,10/12/2023 0:00,Purchasing,Royal LLC,SalesTeam,Aisha
COM0446,Yusuf Mohamed,globalfzco791@corp.ae,9.72E+11,Ajman,UAE,Commercial,S008,17/01/2025 0:00,IT,Global FZCO,SalesTeam,Haya
COM0447,Rashid Khan,royalgroup53@biz.ae,9.72E+11,Ajman,UAE,Commercial,S008,13/02/2023 0:00,Purchasing,Royal Group,SalesTeam,Haya
COM0448,Noura Hussain,rapidllc249@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S006,24/12/2023 0:00,Finance,Rapid LLC,SalesTeam,Noura
COM0449,Rashid Fardan,globaltrading110@biz.ae,9.72E+11,Ajman,UAE,Commercial,S008,01/11/2023 0:00,Finance,Global Trading,SalesTeam,Haya
COM0450,Rashid Ali,emiratesfzco797@company.ae,9.72E+11,Ajman,UAE,Commercial,S002,05/10/2023 0:00,Finance,Emirates FZCO,SalesTeam,Sameer
COM0451,Rashid Saeed,futurellc82@biz.ae,9.72E+11,RAK,UAE,Commercial,S022,09/06/2025 0:00,Supply Chain,Future LLC,SalesTeam,Lina
COM0452,Hassan Saeed,blueskyllc214@company.ae,9.72E+11,Fujairah,UAE,Commercial,S003,16/09/2023 0:00,IT,Blue Sky LLC,SalesTeam,Fatima
COM0453,Hala Fardan,metrofzco492@biz.ae,9.72E+11,RAK,UAE,Commercial,S004,21/02/2025 0:00,Supply Chain,Metro FZCO,SalesTeam,Rohit
COM0454,Yusuf Hussain,elitefzco883@company.ae,9.72E+11,Sharjah,UAE,Commercial,S005,03/12/2024 0:00,Finance,Elite FZCO,SalesTeam,Jasim
COM0455,Rashid Khan,elitellc29@company.ae,9.72E+11,UAQ,UAE,Commercial,S015,07/03/2024 0:00,Finance,Elite LLC,SalesTeam,Zaid
COM0456,Noura Mohamed,metrollc963@biz.ae,9.72E+11,RAK,UAE,Commercial,S005,17/08/2024 0:00,Admin,Metro LLC,SalesTeam,Jasim
COM0457,Sara Ali,futuretrading374@company.ae,9.72E+11,RAK,UAE,Commercial,S003,22/05/2024 0:00,Supply Chain,Future Trading,SalesTeam,Fatima
COM0458,Yusuf Hussain,futuretrading86@company.ae,9.72E+11,RAK,UAE,Commercial,S016,04/11/2025 0:00,Operations,Future Trading,SalesTeam,Leila
COM0459,Rania Nasser,blueskyindustries585@company.ae,9.72E+11,UAQ,UAE,Commercial,S002,15/06/2024 0:00,IT,Blue Sky Industries,SalesTeam,Sameer
COM0460,Ahmed Khan,metrollc692@company.ae,9.72E+11,Fujairah,UAE,Commercial,S020,25/11/2025 0:00,Finance,Metro LLC,SalesTeam,Hana
COM0461,Rashid Hashmi,emiratesgroup305@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S019,02/08/2025 0:00,Admin,Emirates Group,SalesTeam,Tariq
COM0462,Yusuf Saeed,futureindustries815@company.ae,9.72E+11,Fujairah,UAE,Commercial,S018,05/04/2025 0:00,Operations,Future Industries,SalesTeam,Noor
COM0463,Noura Mohamed,royaltrading444@biz.ae,9.72E+11,UAQ,UAE,Commercial,S004,13/09/2023 0:00,Purchasing,Royal Trading,SalesTeam,Rohit
COM0464,Rashid Khan,primetrading98@company.ae,9.72E+11,RAK,UAE,Commercial,S001,10/06/2024 0:00,Purchasing,Prime Trading,SalesTeam,Arun
COM0465,Ahmed Hussain,primeindustries82@corp.ae,9.72E+11,Fujairah,UAE,Commercial,S019,19/08/2023 0:00,Admin,Prime Industries,SalesTeam,Tariq
COM0466,Noura Nasser,emiratesllc453@corp.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S001,08/12/2024 0:00,Finance,Emirates LLC,SalesTeam,Arun
COM0467,Sara Fardan,futuretrading498@biz.ae,9.72E+11,UAQ,UAE,Commercial,S017,25/05/2025 0:00,IT,Future Trading,SalesTeam,Imran
COM0468,Omar Khan,elitetrading5@corp.ae,9.72E+11,Ajman,UAE,Commercial,S015,03/02/2023 0:00,Purchasing,Elite Trading,SalesTeam,Zaid
COM0469,Fatima Mohamed,elitellc704@company.ae,9.72E+11,RAK,UAE,Commercial,S019,01/02/2024 0:00,Operations,Elite LLC,SalesTeam,Tariq
COM0470,Rania Nasser,blueskyllc503@company.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S004,14/12/2023 0:00,Procurement,Blue Sky LLC,SalesTeam,Rohit
COM0471,Rania Fardan,rapidllc519@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S005,17/11/2024 0:00,Finance,Rapid LLC,SalesTeam,Jasim
COM0472,Fatima Hashmi,emiratesfzco232@corp.ae,9.72E+11,Dubai,UAE,Commercial,S011,02/12/2023 0:00,IT,Emirates FZCO,SalesTeam,Khalid
COM0473,Yusuf Nasser,blueskyindustries927@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S003,20/09/2024 0:00,Purchasing,Blue Sky Industries,SalesTeam,Fatima
COM0474,Hala Nasser,rapidtrading54@biz.ae,9.72E+11,Abu Dhabi,UAE,Commercial,S017,19/08/2023 0:00,Operations,Rapid Trading,SalesTeam,Imran
